Schedule_ID,Route_Code,Stop_ID,Trip_Number,Direction,Operating_Days,Departure_Time
SCH-IWA-B11-14A,IWAHARA_LOOP_B,IW-14,3,Loop,Daily,11:38
SCH-IWA-B11-15,IWAHARA_LOOP_B,IW-15,3,Loop,Daily,11:39
SCH-IWA-B11-16,IWAHARA_LOOP_B,IW-16,3,Loop,Daily,11:41
SCH-IWA-B11-17,IWAHARA_LOOP_B,IW-17,3,Loop,Daily,11:42
SCH-IWA-B11-18,IWAHARA_LOOP_B,IW-18,3,Loop,Daily,11:43
SCH-IWA-B11-14B,IWAHARA_LOOP_B,IW-14,3,Loop,Daily,11:45
SCH-IWA-B11-05B,IWAHARA_LOOP_B,IW-05,3,Loop,Daily,11:47
SCH-IWA-B11-13B,IWAHARA_LOOP_B,IW-13,3,Loop,Daily,11:48
SCH-IWA-B11-02B,IWAHARA_LOOP_B,IW-02,3,Loop,Daily,11:49
SCH-IWA-B11-03B,IWAHARA_LOOP_B,IW-03,3,Loop,Daily,11:53
SCH-IWA-B14-03A,IWAHARA_LOOP_B,IW-03,4,Loop,Daily,14:00
SCH-IWA-B14-02A,IWAHARA_LOOP_B,IW-02,4,Loop,Daily,14:04
SCH-IWA-B14-13A,IWAHARA_LOOP_B,IW-13,4,Loop,Daily,14:05
SCH-IWA-B14-05A,IWAHARA_LOOP_B,IW-05,4,Loop,Daily,14:06
SCH-IWA-B14-14A,IWAHARA_LOOP_B,IW-14,4,Loop,Daily,14:08
SCH-IWA-B14-15,IWAHARA_LOOP_B,IW-15,4,Loop,Daily,14:09
SCH-IWA-B14-16,IWAHARA_LOOP_B,IW-16,4,Loop,Daily,14:11
SCH-IWA-B14-17,IWAHARA_LOOP_B,IW-17,4,Loop,Daily,14:12
SCH-IWA-B14-18,IWAHARA_LOOP_B,IW-18,4,Loop,Daily,14:13
SCH-IWA-B14-03B,IWAHARA_LOOP_B,IW-03,4,Loop,Daily,14:23
SCH-IWA-B16-03A,IWAHARA_LOOP_B,IW-03,5,Loop,Daily,16:00
SCH-IWA-B16-02A,IWAHARA_LOOP_B,IW-02,5,Loop,Daily,16:04
SCH-IWA-B16-13A,IWAHARA_LOOP_B,IW-13,5,Loop,Daily,16:05
SCH-IWA-B16-05A,IWAHARA_LOOP_B,IW-05,5,Loop,Daily,16:06
SCH-IWA-B16-14A,IWAHARA_LOOP_B,IW-14,5,Loop,Daily,16:08
SCH-IWA-B16-15,IWAHARA_LOOP_B,IW-15,5,Loop,Daily,16:09
SCH-IWA-B16-16,IWAHARA_LOOP_B,IW-16,5,Loop,Daily,16:11
SCH-IWA-B16-17,IWAHARA_LOOP_B,IW-17,5,Loop,Daily,16:12
SCH-IWA-B16-18,IWAHARA_LOOP_B,IW-18,5,Loop,Daily,16:13
SCH-IWA-B16-03B,IWAHARA_LOOP_B,IW-03,5,Loop,Daily,16:23
Schedule_ID,Route_Code,Stop_ID,Trip_Number,Direction,Operating_Days,Departure_Time
SCH-NAK-O01-01,NAKASATO,NA-01,1,Outbound,Daily,08:00
SCH-NAK-O01-02,NAKASATO,NA-02,1,Outbound,Daily,08:15
SCH-NAK-O02-01,NAKASATO,NA-01,2,Outbound,Daily,08:20
SCH-NAK-O02-02,NAKASATO,NA-02,2,Outbound,Daily,08:35
SCH-NAK-O03-01,NAKASATO,NA-01,3,Outbound,Daily,08:40
SCH-NAK-O03-02,NAKASATO,NA-02,3,Outbound,Daily,08:55
SCH-NAK-O04-01,NAKASATO,NA-01,4,Outbound,Daily,09:00
SCH-NAK-O04-02,NAKASATO,NA-02,4,Outbound,Daily,09:15
SCH-NAK-O05-01,NAKASATO,NA-01,5,Outbound,Daily,09:20
SCH-NAK-O05-02,NAKASATO,NA-02,5,Outbound,Daily,09:35
SCH-NAK-O06-01,NAKASATO,NA-01,6,Outbound,Daily,09:40
SCH-NAK-O06-02,NAKASATO,NA-02,6,Outbound,Daily,09:55
SCH-NAK-O07-01,NAKASATO,NA-01,7,Outbound,Daily,10:00
SCH-NAK-O07-02,NAKASATO,NA-02,7,Outbound,Daily,10:15
SCH-NAK-O08-01,NAKASATO,NA-01,8,Outbound,Daily,10:20
SCH-NAK-O08-02,NAKASATO,NA-02,8,Outbound,Daily,10:35
SCH-NAK-O09-01,NAKASATO,NA-01,9,Outbound,Daily,10:40
SCH-NAK-O09-02,NAKASATO,NA-02,9,Outbound,Daily,10:55
SCH-NAK-O10-01,NAKASATO,NA-01,10,Outbound,Daily,11:00
SCH-NAK-O10-02,NAKASATO,NA-02,10,Outbound,Daily,11:15
SCH-NAK-O11-01,NAKASATO,NA-01,11,Outbound,Daily,11:20
SCH-NAK-O11-02,NAKASATO,NA-02,11,Outbound,Daily,11:35
SCH-NAK-O12-01,NAKASATO,NA-01,12,Outbound,Daily,11:40
SCH-NAK-O12-02,NAKASATO,NA-02,12,Outbound,Daily,11:55
SCH-NAK-O13-01,NAKASATO,NA-01,13,Outbound,Daily,13:00
SCH-NAK-O13-02,NAKASATO,NA-02,13,Outbound,Daily,13:15
SCH-NAK-O14-01,NAKASATO,NA-01,14,Outbound,Daily,13:20
SCH-NAK-O14-02,NAKASATO,NA-02,14,Outbound,Daily,13:35
SCH-NAK-O15-01,NAKASATO,NA-01,15,Outbound,Daily,13:40
SCH-NAK-O15-02,NAKASATO,NA-02,15,Outbound,Daily,13:55
SCH-NAK-O16-01,NAKASATO,NA-01,16,Outbound,Daily,14:00
SCH-NAK-O16-02,NAKASATO,NA-02,16,Outbound,Daily,14:15
SCH-NAK-O17-01,NAKASATO,NA-01,17,Outbound,Daily,14:20
SCH-NAK-O17-02,NAKASATO,NA-02,17,Outbound,Daily,14:35
SCH-NAK-O18-01,NAKASATO,NA-01,18,Outbound,Daily,14:40
SCH-NAK-O18-02,NAKASATO,NA-02,18,Outbound,Daily,14:55
SCH-NAK-O19-01,NAKASATO,NA-01,19,Outbound,Daily,15:00
SCH-NAK-O19-02,NAKASATO,NA-02,19,Outbound,Daily,15:15
SCH-NAK-O20-01,NAKASATO,NA-01,20,Outbound,Daily,15:20
SCH-NAK-O20-02,NAKASATO,NA-02,20,Outbound,Daily,15:35
SCH-NAK-O21-01,NAKASATO,NA-01,21,Outbound,Daily,15:40
SCH-NAK-O21-02,NAKASATO,NA-02,21,Outbound,Daily,15:55
SCH-NAK-O22-01,NAKASATO,NA-01,22,Outbound,Daily,16:00
SCH-NAK-O22-02,NAKASATO,NA-02,22,Outbound,Daily,16:15
SCH-NAK-O23-01,NAKASATO,NA-01,23,Outbound,Daily,16:20
SCH-NAK-O23-02,NAKASATO,NA-02,23,Outbound,Daily,16:35
SCH-NAK-O24-01,NAKASATO,NA-01,24,Outbound,Daily,16:40
SCH-NAK-O24-02,NAKASATO,NA-02,24,Outbound,Daily,16:55
SCH-NAK-O25-01,NAKASATO,NA-01,25,Outbound,Daily,17:00
SCH-NAK-O25-02,NAKASATO,NA-02,25,Outbound,Daily,17:15
SCH-NAK-I01-02,NAKASATO,NA-02,1,Inbound,Daily,09:50
SCH-NAK-I01-01,NAKASATO,NA-01,1,Inbound,Daily,10:05
SCH-NAK-I02-02,NAKASATO,NA-02,2,Inbound,Daily,10:10
SCH-NAK-I02-01,NAKASATO,NA-01,2,Inbound,Daily,10:25
SCH-NAK-I03-02,NAKASATO,NA-02,3,Inbound,Daily,10:30
SCH-NAK-I03-01,NAKASATO,NA-01,3,Inbound,Daily,10:45
SCH-NAK-I04-02,NAKASATO,NA-02,4,Inbound,Daily,10:50
SCH-NAK-I04-01,NAKASATO,NA-01,4,Inbound,Daily,11:05
SCH-NAK-I05-02,NAKASATO,NA-02,5,Inbound,Daily,11:10
SCH-NAK-I05-01,NAKASATO,NA-01,5,Inbound,Daily,11:25
SCH-NAK-I06-02,NAKASATO,NA-02,6,Inbound,Daily,12:30
SCH-NAK-I06-01,NAKASATO,NA-01,6,Inbound,Daily,12:45
SCH-NAK-I07-02,NAKASATO,NA-02,7,Inbound,Daily,12:50
SCH-NAK-I07-01,NAKASATO,NA-01,7,Inbound,Daily,13:05
SCH-NAK-I08-02,NAKASATO,NA-02,8,Inbound,Daily,13:10
SCH-NAK-I08-01,NAKASATO,NA-01,8,Inbound,Daily,13:25
SCH-NAK-I09-02,NAKASATO,NA-02,9,Inbound,Daily,13:30
SCH-NAK-I09-01,NAKASATO,NA-01,9,Inbound,Daily,13:45
SCH-NAK-I10-02,NAKASATO,NA-02,10,Inbound,Daily,13:50
SCH-NAK-I10-01,NAKASATO,NA-01,10,Inbound,Daily,14:05
SCH-NAK-I11-02,NAKASATO,NA-02,11,Inbound,Daily,14:10
SCH-NAK-I11-01,NAKASATO,NA-01,11,Inbound,Daily,14:25
SCH-NAK-I12-02,NAKASATO,NA-02,12,Inbound,Daily,14:30
SCH-NAK-I12-01,NAKASATO,NA-01,12,Inbound,Daily,14:45
SCH-NAK-I13-02,NAKASATO,NA-02,13,Inbound,Daily,14:50
SCH-NAK-I13-01,NAKASATO,NA-01,13,Inbound,Daily,15:05
SCH-NAK-I14-02,NAKASATO,NA-02,14,Inbound,Daily,15:10
SCH-NAK-I14-01,NAKASATO,NA-01,14,Inbound,Daily,15:25
SCH-NAK-I15-02,NAKASATO,NA-02,15,Inbound,Daily,15:30
SCH-NAK-I15-01,NAKASATO,NA-01,15,Inbound,Daily,15:45
SCH-NAK-I16-02,NAKASATO,NA-02,16,Inbound,Daily,15:50
SCH-NAK-I16-01,NAKASATO,NA-01,16,Inbound,Daily,16:05
SCH-NAK-I17-02,NAKASATO,NA-02,17,Inbound,Daily,16:10
SCH-NAK-I17-01,NAKASATO,NA-01,17,Inbound,Daily,16:25
SCH-NAK-I18-02,NAKASATO,NA-02,18,Inbound,Daily,16:30
SCH-NAK-I18-01,NAKASATO,NA-01,18,Inbound,Daily,16:45
SCH-NAK-I19-02,NAKASATO,NA-02,19,Inbound,Daily,16:50
SCH-NAK-I19-01,NAKASATO,NA-01,19,Inbound,Daily,17:05
SCH-NAK-I20-02,NAKASATO,NA-02,20,Inbound,Daily,17:10
SCH-NAK-I20-01,NAKASATO,NA-01,20,Inbound,Daily,17:25
SCH-NAK-I21-02,NAKASATO,NA-02,21,Inbound,Daily,17:30
SCH-NAK-I21-01,NAKASATO,NA-01,21,Inbound,Daily,17:45
CSS-01,CHATEAU_SHIOZAWA,CS-01,1,To_Resort,Daily_Guests_Only,9:00,> **Operational Metadata:**
CSS-02,CHATEAU_SHIOZAWA,CS-01,2,To_Resort,Daily_Guests_Only,9:30,> * Service is reserved exclusively for guests staying at **Chateau Tell Ipponsugi (シャトーテル一本杉)** or **Chateau Tell Yoshizato (シャトーテル吉里)**
CSS-03,CHATEAU_SHIOZAWA,CS-01,3,To_Resort,Daily_Guests_Only,10:00,
CSS-04,CHATEAU_SHIOZAWA,CS-01,4,To_Resort,Daily_Guests_Only,11:00,
CSS-05,CHATEAU_SHIOZAWA,CS-02,1,To_Resort,Daily_Guests_Only,11:50,> * Pickups from **Echigo-Yuzawa Station** run only during the morning window (`09:00`–`11:00`) after which inbound pickups shift to **Shiozawa Station** (`11:50`–`17:30`)
CSS-06,CHATEAU_SHIOZAWA,CS-02,2,To_Resort,Daily_Guests_Only,12:40,
CSS-07,CHATEAU_SHIOZAWA,CS-02,3,To_Resort,Daily_Guests_Only,13:40,
CSS-08,CHATEAU_SHIOZAWA,CS-02,4,To_Resort,Daily_Guests_Only,14:40,> * Outbound return trips run to **Shiozawa Station** in the morning (`09:00`–`12:10`) after which inbound pickups shift to **Shiozawa Station** (`11:50`–`17:30`)
CSS-09,CHATEAU_SHIOZAWA,CS-02,5,To_Resort,Daily_Guests_Only,15:40,
CSS-10,CHATEAU_SHIOZAWA,CS-02,6,To_Resort,Daily_Guests_Only,16:30,
CSS-11,CHATEAU_SHIOZAWA,CS-02,7,To_Resort,Daily_Guests_Only,17:30,
CSS-12,CHATEAU_SHIOZAWA,CS-03,1,To_Shiozawa_Sta,Daily_Guests_Only,9:00,
CSS-13,CHATEAU_SHIOZAWA,CS-04,1,To_Shiozawa_Sta,Daily_Guests_Only,9:10,
CSS-14,CHATEAU_SHIOZAWA,CS-03,2,To_Shiozawa_Sta,Daily_Guests_Only,10:00,
CSS-15,CHATEAU_SHIOZAWA,CS-04,2,To_Shiozawa_Sta,Daily_Guests_Only,10:10,
CSS-16,CHATEAU_SHIOZAWA,CS-03,3,To_Shiozawa_Sta,Daily_Guests_Only,11:00,
CSS-17,CHATEAU_SHIOZAWA,CS-04,3,To_Shiozawa_Sta,Daily_Guests_Only,11:10,
CSS-18,CHATEAU_SHIOZAWA,CS-03,4,To_Shiozawa_Sta,Daily_Guests_Only,12:00,
CSS-19,CHATEAU_SHIOZAWA,CS-04,4,To_Shiozawa_Sta,Daily_Guests_Only,12:10,
CSS-20,CHATEAU_SHIOZAWA,CS-03,5,To_Yuzawa_Sta,Daily_Guests_Only,14:20,
CSS-21,CHATEAU_SHIOZAWA,CS-04,5,To_Yuzawa_Sta,Daily_Guests_Only,14:30,
CSS-22,CHATEAU_SHIOZAWA,CS-03,6,To_Yuzawa_Sta,Daily_Guests_Only,15:20,
CSS-23,CHATEAU_SHIOZAWA,CS-04,6,To_Yuzawa_Sta,Daily_Guests_Only,15:30,
CSS-24,CHATEAU_SHIOZAWA,CS-03,7,To_Yuzawa_Sta,Daily_Guests_Only,16:10,
CSS-25,CHATEAU_SHIOZAWA,CS-04,7,To_Yuzawa_Sta,Daily_Guests_Only,16:20,
CSS-26,CHATEAU_SHIOZAWA,CS-03,8,To_Yuzawa_Sta,Daily_Guests_Only,16:50,
CSS-27,CHATEAU_SHIOZAWA,CS-04,8,To_Yuzawa_Sta,Daily_Guests_Only,17:00,
CSS-28,CHATEAU_SHIOZAWA,CS-03,9,To_Yuzawa_Sta,Daily_Guests_Only,17:20,
CSS-29,CHATEAU_SHIOZAWA,CS-04,9,To_Yuzawa_Sta,Daily_Guests_Only,17:30,
KNS-01,KAGURA_LOCAL,KN-01,1,To_Naeba,Daily,5:35,
KNS-02,KAGURA_EXPRESS,KN-01,2,To_Naeba,Weekday,7:40,
KNS-03,KAGURA_EXPRESS,KN-01,2,To_Naeba,Weekend/Holiday,7:40,
KNS-04,KAGURA_LOCAL,KN-01,3,To_Naeba,Daily,8:20,
KNS-05,KAGURA_EXPRESS,KN-01,4,To_Naeba,Daily,8:40,
KNS-06,KAGURA_EXPRESS,KN-01,5,To_Naeba,Weekend/Holiday,9:10,
KNS-07,KAGURA_LOCAL,KN-01,6,To_Naeba,Daily,9:40,
KNS-08,KAGURA_EXPRESS,KN-01,7,To_Naeba,Weekend/Holiday,10:00,
KNS-09,KAGURA_EXPRESS,KN-01,8,To_Naeba,Daily,11:00,
KNS-10,KAGURA_LOCAL,KN-01,9,To_Naeba,Daily,11:50,
KNS-11,KAGURA_LOCAL,KN-01,10,To_Naeba,Daily,13:10,
KNS-12,KAGURA_EXPRESS,KN-02,11,To_Naeba,Weekend/Holiday,15:33,
KNS-13,KAGURA_LOCAL,KN-01,12,To_Naeba,Daily,15:30,
KNS-14,KAGURA_EXPRESS,KN-02,13,To_Naeba,Daily,15:58,
KNS-15,KAGURA_EXPRESS,KN-02,14,To_Naeba,Weekend/Holiday,16:43,
KNS-16,KAGURA_LOCAL,KN-01,15,To_Naeba,Daily,17:15,
KNS-17,KAGURA_LOCAL,KN-01,16,To_Naeba,Daily,18:40,
KNS-18,KAGURA_LOCAL,KN-09,1,To_Station,Daily,6:20,
KNS-19,KAGURA_EXPRESS,KN-08,2,To_Station,Weekend/Holiday,8:35,
KNS-20,KAGURA_LOCAL,KN-09,3,To_Station,Daily,9:20,
KNS-21,KAGURA_EXPRESS,KN-08,4,To_Station,Daily,9:35,
KNS-22,KAGURA_EXPRESS,KN-08,5,To_Station,Weekend/Holiday,10:05,
KNS-23,KAGURA_LOCAL,KN-09,6,To_Station,Daily,10:40,
KNS-24,KAGURA_EXPRESS,KN-08,7,To_Station,Weekend/Holiday,10:55,
KNS-25,KAGURA_EXPRESS,KN-08,8,To_Station,Daily,11:55,
KNS-26,KAGURA_LOCAL,KN-09,9,To_Station,Daily,12:50,
KNS-27,KAGURA_LOCAL,KN-09,10,To_Station,Daily,14:10,
KNS-28,KAGURA_EXPRESS,KN-08,11,To_Station,Weekend/Holiday,14:40,
KNS-29,KAGURA_EXPRESS,KN-05,12,To_Station,Weekday,14:55,
KNS-30,KAGURA_EXPRESS,KN-08,13,To_Station,Weekend/Holiday,15:10,
KNS-31,KAGURA_EXPRESS,KN-08,14,To_Station,Weekend/Holiday,16:10,
KNS-32,KAGURA_EXPRESS,KN-05,15,To_Station,Weekday,16:25,
KNS-33,KAGURA_EXPRESS,KN-08,16,To_Station,Daily,16:35,
KNS-34,KAGURA_LOCAL,KN-09,17,To_Station,Daily,16:45,
KNS-35,KAGURA_EXPRESS,KN-08,18,To_Station,Weekend/Holiday,17:20,
KNS-36,KAGURA_LOCAL,KN-09,19,To_Station,Daily,18:15,
KNS-37,KAGURA_LOCAL,KN-09,20,To_Station,Daily,19:32,
MHS-01,MAIKO_HOTEL,MK-01,1,To_Hotel,Daily,8:10,> **Operational Metadata & Rules:**
MHS-02,MAIKO_HOTEL,MK-04,1,To_Station,Daily,8:50,> * **Two Distinct Routes:** Route A (`MAIKO_HOTEL`) loops through Kadoya and Maiko Parking before terminating at Maiko Kogen Hotel; Route B (`MAIKO_DIRECT`) is a direct non-stop connection between Echigo-Yuzawa Station and the Day Ski Center Gondola base.
MHS-03,MAIKO_HOTEL,MK-01,2,To_Hotel,Daily,9:30,
MHS-04,MAIKO_HOTEL,MK-01,3,To_Hotel,Daily,10:50,
MHS-05,MAIKO_HOTEL,MK-04,2,To_Station,Daily,10:10,
MHS-06,MAIKO_HOTEL,MK-04,3,To_Station,Daily,11:30,"
> * **Evening Hotel Reservation:** Trip `18:20` from Echigo-Yuzawa Station is strictly for registered guests of Maiko Kogen Hotel and requires phone reservation by 12:00 PM on the day of travel (`025-783-3511`)."
MHS-07,MAIKO_HOTEL,MK-01,4,To_Hotel,Daily,12:10,
MHS-08,MAIKO_HOTEL,MK-04,4,To_Station,Daily,13:50,
MHS-09,MAIKO_HOTEL,MK-01,5,To_Hotel,Daily,14:30,
MHS-10,MAIKO_HOTEL,MK-04,5,To_Station,Daily,15:10,"
> * **Night Ski Return Variations:** On Sunday night ski days and year-end/New Year's, the return departs at `19:15`. On Saturday night ski days (and specific dates 1/2, 1/11, 2/22), departure shifts to `20:15`."
MHS-11,MAIKO_HOTEL,MK-01,6,To_Hotel,Daily,15:50,
MHS-12,MAIKO_HOTEL,MK-04,6,To_Station,Daily,16:20,
MHS-13,MAIKO_HOTEL,MK-01,7,To_Hotel,Daily,17:00,
MHS-14,MAIKO_HOTEL,MK-04,7,To_Station,Daily,17:40,
MHS-15,MAIKO_HOTEL,MK-01,8,To_Hotel,Guests_Only_Reservation,18:20,
MHS-16,MAIKO_HOTEL,MK-04,8,To_Station,Night_Sun_Holiday,19:15,
MHS-17,MAIKO_HOTEL,MK-04,9,To_Station,Night_Sat_Special,20:15,
MDS-01,MAIKO_DIRECT,MK-01,1,To_Resort,Weekend/Holiday,7:50,
MDS-02,MAIKO_DIRECT,MK-01,2,To_Resort,Weekday,8:00,
MDS-03,MAIKO_DIRECT,MK-01,3,To_Resort,Daily,8:20,
MDS-04,MAIKO_DIRECT,MK-01,4,To_Resort,Daily,8:40,
MDS-05,MAIKO_DIRECT,MK-01,5,To_Resort,Daily,9:00,
MDS-06,MAIKO_DIRECT,MK-01,6,To_Resort,Daily,9:20,
MDS-07,MAIKO_DIRECT,MK-01,7,To_Resort,Daily,9:40,
MDS-08,MAIKO_DIRECT,MK-01,8,To_Resort,Weekend/Holiday,10:00,
MDS-09,MAIKO_DIRECT,MK-01,9,To_Resort,Daily,10:30,
MDS-10,MAIKO_DIRECT,MK-01,10,To_Resort,Daily,11:30,
MDS-11,MAIKO_DIRECT,MK-05,1,To_Station,Daily,13:30,
MDS-12,MAIKO_DIRECT,MK-05,2,To_Station,Daily,14:30,
MDS-13,MAIKO_DIRECT,MK-05,3,To_Station,Daily,15:30,
MDS-14,MAIKO_DIRECT,MK-05,4,To_Station,Daily,16:00,
MDS-15,MAIKO_DIRECT,MK-05,5,To_Station,Daily,16:20,
MDS-16,MAIKO_DIRECT,MK-05,6,To_Station,Daily,16:40,
MDS-17,MAIKO_DIRECT,MK-05,7,To_Station,Daily,17:00,
MDS-18,MAIKO_DIRECT,MK-05,8,To_Station,Daily,17:20,
MDS-19,MAIKO_DIRECT,MK-05,9,To_Station,Daily,17:40,
MDS-20,MAIKO_DIRECT,MK-05,10,To_Station,Weekend/Holiday,18:10,
MCS-01,MUICA,MC-01,1,To_Resort,Daily,8:50,
MCS-02,MUICA,MC-01,2,To_Resort,Daily,9:40,
MCS-03,MUICA,MC-01,3,To_Resort,Daily,11:10,
MCS-04,MUICA,MC-01,4,To_Resort,Daily,12:50,
MCS-05,MUICA,MC-01,5,To_Resort,Daily,13:50,
MCS-06,MUICA,MC-01,6,To_Resort,Daily,14:50,
MCS-07,MUICA,MC-01,7,To_Resort,Daily,15:50,
MCS-08,MUICA,MC-02,1,To_Station,Daily,8:25,
MCS-09,MUICA,MC-02,2,To_Station,Daily,9:10,
MCS-10,MUICA,MC-02,3,To_Station,Daily,10:30,
MCS-11,MUICA,MC-02,4,To_Station,Daily,12:10,
MCS-12,MUICA,MC-02,5,To_Station,Daily,13:05,
MCS-13,MUICA,MC-02,6,To_Station,Daily,14:20,
MCS-14,MUICA,MC-02,7,To_Station,Daily,15:05,
MCS-15,MUICA,MC-02,8,To_Station,Daily,16:05,
MCS-16,MUICA,MC-02,9,To_Station,Daily,17:00,
